Code,Nom,S3REnR,Taux d'affection des capacités réservées,X,Y,Puissance des projets en service du S3REnR en cours,Puissance des projets en développement du S3REnR en cours,Capacité d'accueil réservée au titre du S3REnR qui resteàaffecter,Puissance EnR déjé raccordée,Puissance des projets EnR en développement,Capacité réservée aux EnR au titre du S3REnR,Attention: la valeur de la capacité réservée a été modifiée sur ce poste,Quote-Part unitaire actualisée,Attention : Le S3REnR de la région est saturé,dont la convention de raccordement est signée,"Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de transport ","Travaux RTE indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible",RTE - Capacité d'accueil en HTB2,RTE - Capacité d'accueil en HTB1,"Capacité d'accueil réservée au titre du S3REnR, restante sans travaux sur le poste source",Puissance cumulée des transformateurs existants,Nombre de transformateurs supplémentaires possible,Nombre de transformateurs existants,Consommation minimale,Tension aval,Tension amont,"Travaux GRD indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible",Puissance en file d'attente,Puissance en file d'attente hors S3REnR majorée de la capacité réservée du S3REnR,Capacité de transformation HTB/HTA restante disponible pour l'injection sur le réseau public de distribution,"Travaux indiqués dans le schéma ou dans son état initial, permettant d'augmenter la capacité réservée disponible","Capacité d'accueil réservée au titre du S3REnR, disponible vue du réseau public de distribution en HTB",GRDHTB - Capacité d'accueil en HTB2,GRDHTB - Capacité d'accueil en HTB1,ratio_congestion_sous_tirage,RAM_sous_tirage,projet_injection,ratio_congestion_injection,RAM_injection,min_RAM,geo_point_2d,lat,lon
MOHON,MOHON,GRAND-EST,78%,825215.6,6962913.0,0.6,0.7,1.2,1.9,0.7,2.5,28/12/2023 : -19 MW.. 18/11/2024 : -0.47 MW,81.82 k€/MW,Non,0.0,2.1,.,0.0, > 15.0MW,20.7,108.0,,3.0,7.5,15.0,63.0,,1.9,23.2,111.7,,,,,34,71.27999999999999,25.799999999999997,23,86.009,71.27999999999999,"49.752803755437704, 4.7369161818259675",49.752803755437704,4.7369161818259675
MOIMO,MOIMONT,ILE DE FRANCE,70%,665569.0,6888034.0,0.3,18.0,5.0,1.5,22.3,23.3,,1.83 k€/MW,,0.0,23.3,,0.0, <= 0.0MW,5.0,140.0,,2.0,13.2,21.0,227.0,,22.3,27.5,129.4,,,,,47,74.2,51.3,39,78.934,74.2,"49.09104829323029, 2.5290123079855387",49.09104829323029,2.5290123079855387
MOING,MOINGT,AUVERGNE-RHONE-ALPES,41%,784199.6,6500211.0,2.7,3.3,7.4,10.0,3.4,13.4,--,41.11 k€/MW,,0.0,11.9,Sans Objet,0.0, > 15.0MW,7.3,72.0,,2.0,10.9,21.0,63.0,,4.6,14.8,68.2,,,,,75,18.0,28.200000000000003,41,40.23800000000001,18.0,"45.595874348306886, 4.080895413812973",45.595874348306886,4.080895413812973
MOIRA,MOIRANS,AUVERGNE-RHONE-ALPES,41%,899952.44,6473146.5,1.7,1.2,10.9,6.2,1.6,13.8,--,41.11 k€/MW,,0.0,12.8,Sans Objet,0.0, > 15.0MW,11.0,70.0,,3.0,6.8,21.0,63.0,,1.6,14.2,69.0,,,,,48,36.4,22.0,31,47.61,36.4,"45.32829977635542, 5.553309792702235",45.32829977635542,5.553309792702235
MOISY,MOISY,CENTRE,91%,573601.6,6757263.0,3.9,39.3,0.0,11.5,55.5,43.0,2024-07-01 : +11.25 MW depuis BROU | 2024-07-01 : +11.25 MW depuis BROU | 2024-10-01 : +1.5 MW depuis VENDOME,62.75 k€/MW,,0.0,0.0,Renouvellement des lignes 90kV BONNEVAL-CHAUNAY et MOISY-VENDOME. création d'une 2éme liaison BONNEVAL-CHAUNAY et ajout d'une self au poste 90 kV de BONNEVAL sur le départ CHAUNAY,, <= 0.0MW,0.0,76.0,,3.0,3.9,20.0,89.0,,55.5,59.8,12.9,,,,,25,57.0,126.8,100,0.0,0.0,"47.90350117077265, 1.3081480154847607",47.90350117077265,1.3081480154847607
MOLIN,MOLINONS,BOURGOGNE-FRANCHE-COMTé,61%,739453.3,6791723.0,0.9,5.8,35.3,2.3,6.0,42.0,-,72.71 k€/MW,,0.0,0.0,Raccordement d'un transformateur 63/20 kV,0.0, <= 0.0MW,0.0,72.0,,2.0,2.7,20.0,63.0,Ajout d'un transformateur de 36 MVA,10.2,46.4,62.2,,,,,18,59.040000000000006,54.7,87,8.086,8.086,"48.224443226835874, 3.5308775943748323",48.224443226835874,3.5308775943748323
MOLLE,MOLLEPIERRE,BOURGOGNE-FRANCHE-COMTé,61%,833262.9,6646181.0,1.1,1.1,0.8,3.8,1.1,3.0,Transfert de capacité(s) : Notifié le 06/12/2024 de -7 MW,72.71 k€/MW,,0.0,0.0,,0.0, <= 0.0MW,7.8,40.0,,2.0,6.3,21.0,63.0,,1.1,10.0,41.4,,,,,78,8.799999999999999,14.9,35,26.91,8.799999999999999,"46.902451887471635, 4.75064080748996",46.902451887471635,4.75064080748996
MONAS,LE MONASTIER,OCCITANIE,35%,720155.7,6378967.5,1.3,11.8,12.9,11.4,12.5,26.0,_,81.6 k€/MW,,0.0,18.7,,, <= 0.0MW,6.9,40.0,,2.0,4.4,21.0,63.0,,12.5,26.7,20.5,,,,,55,18.0,50.599999999999994,100,0.0,0.0,"44.5091401181801, 3.253111408973486",44.5091401181801,3.253111408973486
MONCO,MONCOUTANT,NOUVELLE-AQUITAINE,77%,425524.56,6633186.0,4.6,7.1,4.9,63.1,7.1,16.6,30/06/2024 : +3 MW depuis MIREBEAU,89.94 k€/MW,,0.0,0.0,,, <= 0.0MW,0.0,72.0,,2.0,1.0,15.0,90.0,Création d'une demie rame et d'un bétiment,,9.0,2.0,,,,,6,67.67999999999999,79.2,100,0.0,0.0,"46.71862005592282, -0.5744841537986346",46.71862005592282,-0.5744841537986346
MOND5,MONDELANGE,GRAND-EST,78%,931161.06,6911557.5,0.0,0.3,0.8,7.6,0.3,1.1,28/12/2023 : -5 MW.. 18/11/2024 : -4.89 MW,81.82 k€/MW,Non,0.0,11.0,.,0.0, <= 0.0MW,10.7,72.0,,2.0,5.7,21.0,62.0,Création d'un transformateur 36 MVA,0.3,11.0,76.4,,,,,39,43.92,18.9,24,58.06400000000001,43.92,"49.26183606046159, 6.176159671887841",49.26183606046159,6.176159671887841
MONDO,MONDOUBLEAU,CENTRE,91%,543978.9,6767101.0,1.6,27.9,4.5,7.4,27.9,34.0,2023-11-13 : +1 MW depuis CHATEAUDUN | 2024-04-22 : +2 MW depuis VENDOME | 2024-10-01 : +2 MW depuis VENDOME,62.75 k€/MW,,0.0,0.0,,, > 15.0MW,0.0,40.0,,2.0,4.0,21.0,90.0,Création d'un transformateur 20 MVA,27.9,34.0,8.6,,,,,50,20.0,69.3,100,0.0,0.0,"47.985524455747345, 0.9081410612444367",47.985524455747345,0.9081410612444367
MONLO,MONLOO,OCCITANIE,35%,468201.94,6223584.0,0.4,1.7,1.9,2.6,1.9,4.0,-,81.6 k€/MW,,0.0,0.0,Travaux déajout d'un disjoncteur sur le départ CAMPAN 2 au poste de MONLOO (renforcement),0.0, <= 0.0MW,0.0,40.0,,2.0,3.4,21.0,63.0,,1.9,4.2,38.9,,,,,42,23.200000000000003,8.7,22,30.342,23.200000000000003,"43.0744083867123, 0.15537173562349596",43.0744083867123,0.15537173562349596
MONNA,MONNAIE,CENTRE,91%,533116.56,6716098.5,1.1,1.8,0.1,3.1,1.8,3.0,2024-02-22 : +1 MW depuis VENDOME | 2024-10-01 : +1 MW depuis PELOUSE (LA),62.75 k€/MW,,0.0,0.1,,, > 15.0MW,0.1,30.0,,1.0,3.9,21.0,90.0,,1.8,3.0,29.0,,,,,65,10.5,7.9,27,21.17,10.5,"47.524164803844776, 0.7821517190539399",47.524164803844776,0.7821517190539399
MORB5,MORBRAS(POSTESOURCE),ILE DE FRANCE,70%,674400.56,6853212.5,0.0,0.1,1.2,1.2,0.1,1.3,,1.83 k€/MW,,0.0,1.3,,0.0, <= 0.0MW,0.9,80.0,,2.0,7.8,21.0,227.0,,0.1,1.0,86.6,,,,,48,41.6,2.3,2,84.868,41.6,"48.77869552636512, 2.651612014987992",48.77869552636512,2.651612014987992
MOREA,MOREAU,OCCITANIE,35%,650424.1,6234868.0,0.6,3.1,19.3,3.7,11.7,23.0,7/2024:-3MW vers CROZES,81.6 k€/MW,,0.0,0.0,,0.0, <= 0.0MW,9.3,108.0,,3.0,7.4,21.0,63.0,,11.7,31.6,100.0,,,,,34,71.27999999999999,47.0,47,53.0,53.0,"43.21137956255641, 2.3903250480267677",43.21137956255641,2.3903250480267677
MORES,MORESTEL,AUVERGNE-RHONE-ALPES,41%,893032.06,6513464.5,0.7,1.7,21.7,5.2,2.8,24.1,Trsfrt -2MW le 22/05/24,41.11 k€/MW,,0.0,2.8,Création d'un automate d'effacement de la production,0.0, <= 0.0MW,1.1,56.0,,2.0,7.1,21.0,63.0,,2.8,25.2,55.1,,,,,63,20.72,33.2,60,22.040000000000003,20.72,"45.693473916608035, 5.480468685088637",45.693473916608035,5.480468685088637
MOREZ,MOREZ,BOURGOGNE-FRANCHE-COMTé,61%,932103.06,6604631.5,0.8,1.1,1.1,2.5,1.2,3.0,-,72.71 k€/MW,,0.0,0.0,,0.0, > 15.0MW,1.0,72.0,,2.0,4.9,21.0,63.0,,1.2,3.1,73.2,,,,,34,47.52,6.800000000000001,9,66.61200000000001,47.52,"46.50188808155326, 6.026651057849747",46.50188808155326,6.026651057849747
MORIG,MORIGNY,ILE DE FRANCE,70%,639561.75,6815082.5,8.3,0.2,15.9,2.4,8.8,24.4,,1.83 k€/MW,,0.0,24.4,,0.0, > 15.0MW,15.8,80.0,,3.0,9.2,21.0,90.0,,8.8,33.0,78.0,,,,,57,34.400000000000006,44.2,56,34.31999999999999,34.31999999999999,"48.433192142531944, 2.1831631202900326",48.433192142531944,2.1831631202900326
MORIH,MORIHAN,BRETAGNE,96%,353712.47,6770072.5,3.3,1.6,6.1,7.2,2.2,11.0,Transfert +10 MW 15/05/22,19.94 k€/MW,,0.0,0.0,,0.0, > 15.0MW,0.0,72.0,,2.0,6.1,21.0,90.0, ,5.9,8.8,64.9,,,,,42,41.760000000000005,18.200000000000003,28,46.728,41.760000000000005,"47.94014809051431, -1.6398868610415003",47.94014809051431,-1.6398868610415003
MORIN,MORINANT,NOUVELLE-AQUITAINE,77%,363803.94,6574895.0,0.2,0.0,6.8,0.5,0.0,7.0,15/02/2024 : -2 MW vers MARANS | 04/07/2024 : -2 MW vers MARANS,89.94 k€/MW,,0.0,0.0,,, <= 0.0MW,6.8,72.0,,2.0,8.2,21.0,90.0,,0.0,5.0,79.7,,,,,56,31.679999999999996,5.5,6,74.91799999999999,31.679999999999996,"46.190137076469235, -1.361196953435448",46.190137076469235,-1.361196953435448
MORTA,MORTAIN,BASSE-NORMANDIE,83%,407395.03,6847719.0,7.0,3.2,0.0,8.2,4.0,9.0,,11.94 k€/MW,,0.0,3.3,,0.0, > 15.0MW,0.0,72.0,,2.0,6.5,21.0,89.0,,4.0,9.7,66.3,,,,,45,39.6,21.9,33,44.42099999999999,39.6,"48.66341794921548, -0.974812098106949",48.66341794921548,-0.974812098106949
MORVE,MORVENT,ILE DE FRANCE,70%,595175.5,6880553.0,0.5,0.6,2.6,1.9,1.4,3.7,,1.83 k€/MW,,0.0,3.7,,0.0, > 15.0MW,2.7,40.0,,2.0,6.4,20.0,90.0,,1.4,4.6,43.0,,,,,80,7.999999999999998,7.9,18,35.260000000000005,7.999999999999998,"49.016247034854366, 1.5668259663344521",49.016247034854366,1.5668259663344521
MORZI,MORZINE,AUVERGNE-RHONE-ALPES,41%,984729.75,6572254.5,0.1,0.0,8.0,0.4,0.1,8.1,--,41.11 k€/MW,,0.0,8.1,Sans Objet,0.0, > 15.0MW,8.0,72.0,,2.0,8.9,21.0,63.0,,0.1,8.2,80.4,,,,,61,28.08,8.7,10,72.36000000000001,28.08,"46.19038822284967, 6.693646090191324",46.19038822284967,6.693646090191324
MOTTE,LA MOTTELETTE,HAUTS-DE-FRANCE,54%,629877.3,7086097.0,0.1,1.7,1.1,1.8,1.7,2.9,!,75.29 k€/MW,0.0,0.0,0.0,,, > 15.0MW,1.1,40.0,,2.0,4.1,21.0,89.0,,1.7,2.9,40.6,,,,,51,19.6,6.4,15,34.51,19.6,"50.86718804913925, 2.0047647948776373",50.86718804913925,2.0047647948776373
MOUCH,MOUCHE (LA),AUVERGNE-RHONE-ALPES,41%,843455.0,6515080.0,1.4,2.3,25.6,1.2,2.3,29.3,Trsfrt -30 MW en HTB le 21/09/23,41.11 k€/MW,,0.0,26.8,Sans Objet,0.0, > 15.0MW,5.6,386.0,,5.0,16.6,21.0,227.0,,2.3,9.3,399.1,,,,,21,304.94,12.8,3,387.127,304.94,"45.72007130233891, 4.844307549711537",45.72007130233891,4.844307549711537
MOUGI,MOUGINS,PROVENCE-ALPES-COTE-D'AZUR,17%,1023658.75,6284323.0,0.8,0.0,24.2,4.5,0.0,25.0,_,76.07 k€/MW,,0.0,24.6,,0.0, <= 0.0MW,24.2,342.0,,4.0,18.2,21.0,227.0,,0.0,25.0,355.7,,,,,26,253.08,29.5,8,327.244,253.08,"43.58408311553166, 7.007978079476972",43.58408311553166,7.007978079476972
MOUGU,MOUGUERRE,NOUVELLE-AQUITAINE,77%,340667.16,6275682.5,2.3,1.5,5.0,6.9,1.7,8.8,01/04/2020 : -1 MW vers NEGRESSE | 15/02/2023 : -2 MW vers NEGRESSE,89.94 k€/MW,,0.0,0.0,.,0.0, <= 0.0MW,5.0,108.0,,3.0,13.5,15.0,63.0, ,1.7,9.0,113.0,,,,,62,41.04,17.6,15,96.05,41.04,"43.48445483361882, -1.4412880943211175",43.48445483361882,-1.4412880943211175
MOUIL,LA MOUILLONNE,OCCITANIE,35%,573925.2,6251014.0,0.1,7.8,21.1,15.2,8.8,29.0,10/24 : trf +4MW adaptation,81.6 k€/MW,-,0.0,0.0,Travaux de réhabilitation de la file 63 kV entre éRIVENEUVE et PORTET (Etat initial),0.0, <= 0.0MW,0.0,40.0,,2.0,5.3,21.0,62.0,,8.8,26.0,45.3,,,,,66,13.599999999999998,50.0,100,0.0,0.0,"43.34753784912609, 1.4455449645859342",43.34753784912609,1.4455449645859342
MOUIS,MOUISSONNES,PROVENCE-ALPES-COTE-D'AZUR,17%,862396.1,6315716.0,4.0,4.0,28.0,11.1,4.2,36.0,_,76.07 k€/MW,,0.0,32.7,,0.0,,28.0,110.0,,2.0,10.6,21.0,227.0,,4.2,36.2,105.3,,,,,48,57.2,51.5,48,54.756,54.756,"43.92152104913853, 5.022882065789425",43.92152104913853,5.022882065789425
MOUL8,MOULINEAUX,ILE DE FRANCE,70%,646304.4,6858725.5,0.4,0.0,0.2,0.6,0.0,0.6,,1.83 k€/MW,,0.0,0.3,,0.0, <= 0.0MW,0.2,210.0,,3.0,27.1,20.0,227.0,,0.0,0.6,236.5,,,,,64,75.6,1.2,0,236.5,75.6,"48.826309838967, 2.2686392628397205",48.826309838967,2.2686392628397205
MOULI,LA MOULINELLE,GRAND-EST,78%,910972.75,6900650.5,0.8,8.4,1.1,5.6,8.4,10.3,28/12/2023 : -15 MW.. 18/11/2024 : -1.69 MW,81.82 k€/MW,Non,0.0,4.3,.,0.0, > 15.0MW,17.8,72.0,,2.0,5.1,21.0,62.0,,9.7,28.2,61.8,,,,,35,46.8,42.2,68,19.775999999999996,19.775999999999996,"49.17103553714903, 5.8934761284006285",49.17103553714903,5.8934761284006285
MOUNE,MOUNEDE,OCCITANIE,35%,569157.2,6275524.0,1.0,0.2,36.8,4.9,0.3,38.0,-,81.6 k€/MW,,0.0,37.1,-,0.0, <= 0.0MW,36.8,108.0,,3.0,11.1,21.0,63.0,,0.3,38.1,113.9,,,,,51,52.92,43.3,38,70.61800000000001,52.92,"43.566648409503586, 1.3807996613622864",43.566648409503586,1.3807996613622864
MOUR5,LES MOURETTES,AUVERGNE-RHONE-ALPES,41%,848741.75,6422941.5,2.3,2.8,5.2,9.3,3.1,10.3,--,41.11 k€/MW,,0.0,6.6,Création d'un poste 400/225kVàLogisneuf,0.0, <= 0.0MW,3.2,108.0,,3.0,9.8,15.0,63.0,Création d'un transformateur 36 MVA,3.1,10.7,105.4,,,,,45,59.400000000000006,23.1,21,83.266,59.400000000000006,"44.89044311868955, 4.883690734328439",44.89044311868955,4.883690734328439
MOUS5,MOUSSEAUX,CENTRE,91%,602876.4,6635412.5,0.0,33.1,0.4,2.3,33.1,33.5,2023-11-13 : -7 MW vers VENESMES | 2024-02-22 : +10 MW depuis REUILLY | 2024-10-01 : +1.5 MW depuis REUILLY,62.75 k€/MW,,0.0,2.5,!,0.0, > 15.0MW,0.3,108.0,,3.0,9.3,21.0,89.0,,33.1,33.5,81.9,,,,,43,61.56000000000001,68.9,84,13.104000000000005,13.104000000000005,"46.811865165305136, 1.7264359819969766",46.811865165305136,1.7264359819969766
MOUS6,MOUSSAC,OCCITANIE,35%,799110.25,6321261.0,0.4,5.3,16.3,10.7,5.3,22.0,_,81.6 k€/MW,,0.0,19.7,,, <= 0.0MW,16.3,72.0,,2.0,5.6,21.0,63.0,,5.3,22.0,61.6,,,,,38,44.64,38.0,61,24.024,24.024,"43.98321350747088, 4.23538301807213",43.98321350747088,4.23538301807213
MOUTH,MOUTHIER,BOURGOGNE-FRANCHE-COMTé,61%,949425.6,6663960.0,0.2,1.3,1.5,2.5,1.6,3.0,Transfert de capacité notifié le 19/07/2024 de -7 MW,72.71 k€/MW,,0.0,0.0,,0.0, > 15.0MW,8.5,30.0,,2.0,2.0,21.0,63.0,,2.9,11.6,26.6,,,,,33,20.1,15.7,59,10.906,10.906,"47.0296172695, 6.285390614835474",47.0296172695,6.285390614835474
MOUTI,MOUTIERS,AUVERGNE-RHONE-ALPES,41%,976123.0,6493141.5,0.0,0.0,3.5,0.6,0.0,3.5,--,41.11 k€/MW,,0.0,3.2,Augmentation de la capacité de transit de la liaison 225kV Passy Pressy,0.0, <= 0.0MW,3.2,40.0,,2.0,4.2,21.0,63.0,,0.0,3.5,43.6,,,,,52,19.2,4.1,9,39.676,19.2,"45.482046509096705, 6.535070198237586",45.482046509096705,6.535070198237586
MOUZE,MOUZEUIL,PAYS-DE-LA-LOIRE,24%,394962.66,6603977.5,2.8,6.3,1.9,13.6,7.1,11.0,!,45.09 k€/MW,,0.0,9.0,!,, de 0.0MW é 15.0MW,0.0,108.0,,3.0,4.8,20.0,90.0, ,7.1,11.9,92.0,,,,,22,84.24000000000001,32.6,35,59.8,59.8,"46.46660619344804, -0.976572773792165",46.46660619344804,-0.976572773792165
MQION,MARQUION,HAUTS-DE-FRANCE,54%,704967.2,7013106.0,1.5,1.5,4.8,5.0,2.4,7.8,!,75.29 k€/MW,0.0,0.0,0.0,,, <= 0.0MW,4.8,72.0,,2.0,8.1,21.0,63.0,,2.4,8.7,72.7,,,,,56,31.679999999999996,16.1,22,56.706,31.679999999999996,"50.21602930182962, 3.0696439355883687",50.21602930182962,3.0696439355883687
MQISE,MARQUISE,HAUTS-DE-FRANCE,54%,609619.5,7079646.5,0.0,0.3,36.5,2.8,0.3,36.8,!,75.29 k€/MW,0.0,0.0,0.0,,, > 15.0MW,36.5,108.0,,3.0,11.6,21.0,89.0,,1.5,38.0,115.3,,,,,53,50.76,41.1,35,74.94500000000001,50.76,"50.8068498312035, 1.7205662319502468",50.8068498312035,1.7205662319502468
MRGUE,MARTIGUES,PROVENCE-ALPES-COTE-D'AZUR,17%,865878.44,6258867.0,0.4,0.2,13.4,2.3,0.2,14.0,Transfert vers Feuillane (- 40 MW),76.07 k€/MW,,0.0,54.0,,, <= 0.0MW,13.3,92.0,,3.0,5.7,15.0,63.0,,0.2,14.0,95.2,,,,,30,64.39999999999999,16.5,17,79.016,64.39999999999999,"43.409763921650466, 5.047365879277201",43.409763921650466,5.047365879277201
MRLLA,MARTILLAC,NOUVELLE-AQUITAINE,77%,420914.1,6408788.0,13.9,5.0,1.5,6.2,5.0,20.4,01/04/2020 : +1.5 MW depuis PODENSAC | 29/06/2022 : +2 MW depuis PODENSAC | 20/09/2022 : +5 MW depuis SADIRAC,89.94 k€/MW,,0.0,0.0,.,0.0, <= 0.0MW,1.5,72.0,,2.0,8.7,21.0,62.0,,5.0,20.4,69.6,,,,,60,28.8,31.6,45,38.28,28.8,"44.72202797021098, -0.5253312831190332",44.72202797021098,-0.5253312831190332
MRNIE,LA MARTINIERE,PROVENCE-ALPES-COTE-D'AZUR,17%,838648.2,6355254.0,0.4,39.5,6.1,10.1,40.0,46.0,_,76.07 k€/MW,,0.0,40.6,,, <= 0.0MW,0.0,60.0,,2.0,6.4,21.0,63.0,Ajout d'un transformateur de 20 MVA,40.0,46.5,16.3,,,,,53,28.2,96.6,100,0.0,0.0,"44.28282784120294, 4.737445555481017",44.28282784120294,4.737445555481017
MTAGN,MONTAGNY (LES BEAUNE),BOURGOGNE-FRANCHE-COMTé,61%,840206.1,6657306.0,0.9,1.3,0.0,2.1,1.3,2.0,Transfert de capacité(s) : Notifié le 06/12/2024 de -8 MW,72.71 k€/MW,,0.0,0.0,,0.0, > 15.0MW,7.8,56.0,,2.0,7.9,21.0,63.0,,3.8,12.5,58.0,,,,,70,16.800000000000004,15.9,27,42.34,16.800000000000004,"47.001080073313446, 4.845639905829087",47.001080073313446,4.845639905829087
MTAHU,MONTAHUT,OCCITANIE,35%,695170.44,6274574.0,0.0,0.0,0.0,80.3,29.0,0.0,_,81.6 k€/MW,,0.0,0.0,,0.0,,0.0,70.0,,1.0,1.0,21.0,225.0,,0.0,0.0,70.8,,,,,7,65.1,109.3,100,0.0,0.0,"43.57035524135806, 2.940237934266603",43.57035524135806,2.940237934266603
MTALI,MONTALIEU,AUVERGNE-RHONE-ALPES,41%,886554.56,6525919.5,0.3,13.3,4.8,3.1,14.0,18.4,Tsft -1MW le 18/03/24. -2 MW le 22/05/24. Trsf de +7 MW le 30/09/24,41.11 k€/MW,,0.0,6.4,Sans Objet,0.0, de 0.0MW é 15.0MW,4.7,40.0,,2.0,4.6,21.0,63.0,,14.0,19.0,27.5,,,,,57,17.200000000000003,36.1,100,0.0,0.0,"45.807417055870076, 5.4025444232120305",45.807417055870076,5.4025444232120305
MTAUB,MONTAUBAN,OCCITANIE,35%,567017.56,6324612.0,1.0,5.3,1.7,9.6,7.3,8.0,-,81.6 k€/MW,,0.0,0.0,-,0.0, <= 0.0MW,1.6,108.0,,3.0,12.6,21.0,63.0,,7.5,10.2,103.5,,,,,58,45.36000000000001,27.1,26,76.59,45.36000000000001,"44.00851057700308, 1.3407668843907559",44.00851057700308,1.3407668843907559
MTBOU,MONTBOUCONS,BOURGOGNE-FRANCHE-COMTé,61%,926484.06,6688327.5,0.4,0.0,2.6,0.7,0.0,3.0,-,72.71 k€/MW,,0.0,0.0,,0.0, > 15.0MW,2.6,72.0,,2.0,4.7,21.0,63.0,,0.0,3.0,76.1,,,,,32,48.959999999999994,3.7,4,73.056,48.959999999999994,"47.25654873449351, 5.9954916723832445",47.25654873449351,5.9954916723832445
MTBRO,MONTBRON,NOUVELLE-AQUITAINE,77%,504852.2,6511323.0,2.8,5.4,0.0,11.0,30.1,6.5,!,89.94 k€/MW,,0.0,0.0,!,, <= 0.0MW,0.3,56.0,,2.0,3.1,21.0,90.0,Ajout d'un transformateur de 36 MVA + Mutation d'un transformateur de 20 en 36 MVA,30.1,33.2,17.9,,,,,27,40.879999999999995,74.30000000000001,100,0.0,0.0,"45.67356357730274, 0.4933313384214602",45.67356357730274,0.4933313384214602
MTBRU,MONTBRUN,NOUVELLE-AQUITAINE,77%,336472.34,6277610.0,0.3,0.5,1.2,1.7,0.5,2.0,.,89.94 k€/MW,,0.0,0.0,.,0.0, <= 0.0MW,1.2,108.0,,3.0,8.3,16.0,63.0,,1.7,3.2,112.8,,,,,38,66.96,5.4,4,108.288,66.96,"43.50437992909082, -1.4962570013201604",43.50437992909082,-1.4962570013201604
MTCRO,MONTCROISETTE,HAUTS-DE-FRANCE,54%,685995.75,7039183.5,0.0,0.2,26.5,1.8,0.7,26.7,!,75.29 k€/MW,0.0,0.0,0.0,,0.0,,26.4,80.0,,2.0,10.5,21.0,227.0,,0.7,27.2,87.9,,,,,65,28.0,29.7,33,58.893,28.0,"50.450490010026094, 2.801895195414663",50.450490010026094,2.801895195414663
MTDAU,MONTDAUPHIN,PROVENCE-ALPES-COTE-D'AZUR,17%,986563.0,6401986.5,0.4,1.1,8.5,3.4,1.1,10.0,_,76.07 k€/MW,,0.0,0.0,travaux poste de Champagnier,, <= 0.0MW,8.5,40.0,,2.0,3.3,21.0,63.0,,1.1,10.0,38.7,,,,,41,23.6,14.5,37,24.381,23.6,"44.65783725374036, 6.615747653984774",44.65783725374036,6.615747653984774
MTELI,MONTELIMAR,AUVERGNE-RHONE-ALPES,41%,838138.56,6386267.5,2.0,12.7,5.3,16.4,12.7,20.0,--,41.11 k€/MW,,0.0,0.0,Sans Objet,0.0, <= 0.0MW,0.0,112.0,,4.0,11.9,15.0,63.0,,12.7,20.0,94.8,,,,,53,52.64,49.099999999999994,51,46.452,46.452,"44.56186308480639, 4.740190026129281",44.56186308480639,4.740190026129281
MTEND,MONTENDRE,NOUVELLE-AQUITAINE,77%,434001.16,6471868.5,13.8,27.9,0.0,3.5,53.5,22.0,13/05/2024 : -10 MW vers FLEAC | 25/07/2024 : -4 MW vers AULNAY,89.94 k€/MW,,0.0,0.0,Création self série de MONTGUYON 90 kV départ JONZAC,, <= 0.0MW,0.0,92.0,,3.0,2.8,21.0,90.0,Ajout d'un transformateur de 36 MVA + Mutation d'un transformateur de 20 en 36 MVA,53.5,77.7,37.8,,,,,15,78.2,134.7,100,0.0,0.0,"45.294636729011735, -0.39454993555100143",45.294636729011735,-0.39454993555100143
MTFO5,MONTFORT,BRETAGNE,96%,332279.4,6794648.5,4.4,3.2,0.0,11.5,5.4,3.0,Transfert +1 MW 15/05/22,19.94 k€/MW,,0.0,0.0,,, > 15.0MW,1.4,72.0,,2.0,11.0,21.0,89.0,Mutation d'un transformateur,9.1,14.9,62.4,,,,,76,17.28,31.799999999999997,50,31.2,17.28,"48.14823884849722, -1.9475578640875522",48.14823884849722,-1.9475578640875522
MTFOR,MONTFORT-L'AMAURY,ILE DE FRANCE,70%,612570.0,6854261.0,0.7,0.2,2.0,2.3,0.5,2.9,,1.83 k€/MW,,0.0,2.9,,0.0, > 15.0MW,2.1,122.0,,4.0,10.3,15.0,63.0,,0.5,3.3,129.2,,,,,42,70.76,6.1,4,124.03199999999998,70.76,"48.78241072725373, 1.8101967706596302",48.78241072725373,1.8101967706596302
MTGUY,MONTGUYON,NOUVELLE-AQUITAINE,77%,447430.0,6461085.0,1.4,147.1,1.4,5.6,167.2,149.9,07/06/2023 : +2 MW depuis COURTILLERE (LA) | 07/09/2023 : +12 MW depuis MENESPLET,89.94 k€/MW,,0.0,0.0,Création self série de MONTGUYON 90 kV départ JONZAC,0.0, <= 0.0MW,1.5,72.0,,2.0,5.0,21.0,90.0,Ajout d'un transformateur de 36 MVA + Mutation d'un transformateur de 20 en 36 MVA,53.2,68.1,18.3,,,,,34,47.52,240.9,100,0.0,0.0,"45.2034611785881, -0.21842756557304507",45.2034611785881,-0.21842756557304507
